UNIT NBR;MOVE KIND;CARRIER VISIT;CA;LOAI PTVT;LOAI CAU BEN;STS QUAY;TIME STS QUAY;GAP DELAY;REASON;TIME COMPLETED;PUT CHE NAME;TIME OF FETCH;FETCH CHE NAME;CARRY CHE NAME;FROM POSITION;TO POSITION;UNIT TYPE ISO;UNIT VGM VERIFIED;LINE OP;STS YARD;STS YARD TIME;STS CARRY;STS CARRY START TIME;STS CARRY END TIME;RESTOW REASON
MSKU9019506;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:32:30;4;WAITING;2026-05-28 11:39:30;RTG01;2026-05-28 11:32:30;QC05;TT11;V-CM09W22A67-999999;Y-CMIT-1J18B.3;45G1;FCL;MAE;RTG01;28/11:39;TT11;2026-05-28 11:32:30;2026-05-28 11:39:30;
MAGU5449262;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC03;2026-05-28 11:31:30;;;2026-05-28 11:39:30;RTG11;2026-05-28 11:31:30;QC03;TT14;V-MK10W22A83-999999;Y-CMIT-2C38F.5;45G1;FCL;MAE;RTG11;28/11:39;TT14;2026-05-28 11:31:30;2026-05-28 11:39:30;
HLBU2560966;GATE IN;50E46760;D1 28/05/2026;;GATE;;2026-05-28 11:39:30;;;2026-05-28 11:39:30;RTG02;;;;T-50E46760-TIP;Y-CMIT-4G30F.2;45G1;FCL;HLC;RTG02;28/11:39;;;;
MRSU4523198;DISCHARGE;CM12W22A68;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 11:34:30;2;;2026-05-28 11:39:30;RTG10;2026-05-28 11:34:30;QC01;TT36;V-CM12W22A68-999999;Y-CMIT-1D24C.3;45G1;FCL;MAE;RTG10;28/11:39;TT36;2026-05-28 11:34:30;2026-05-28 11:39:30;
FCIU6598440;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:39:30;2;;2026-05-28 11:39:30;QC07;2026-05-28 11:30:30;RTG14;TT09;Y-CMIT-4E09D.1;V-AT17W22A87L-132372;22G1;FCL;HLC;RTG14;28/11:30;TT09;2026-05-28 11:30:30;2026-05-28 11:39:30;
HLBU3789279;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:39:30;;;2026-05-28 11:39:30;QC07;2026-05-28 11:27:30;RTG14;TT09;Y-CMIT-4E09C.1;V-AT17W22A87L-152372;22G1;FCL;HLC;RTG14;28/11:27;TT09;2026-05-28 11:27:30;2026-05-28 11:39:30;
HAMU1392298;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:30:30;2;;2026-05-28 11:38:30;RTG15;2026-05-28 11:30:30;QC06;TT27;V-PL22W22A82-999999;Y-CMIT-2G06G.4;45G1;FCL;HLC;RTG15;28/11:38;TT27;2026-05-28 11:30:30;2026-05-28 11:38:30;
HLBU2467745;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:28:30;2;;2026-05-28 11:38:30;RTG14;2026-05-28 11:28:30;QC06;TT10;V-PL22W22A82-999999;Y-CMIT-4E02G.3;45G1;FCL;HLC;RTG14;28/11:38;TT10;2026-05-28 11:28:30;2026-05-28 11:38:30;
CMAU0370036;GATE OUT;72H07587;D1 28/05/2026;;GATE;;2026-05-28 11:38:30;;;2026-05-28 11:38:30;;2026-05-28 11:36:30;RTG09;;Y-CMIT-2L35D.2;T-72H07587-TIP-S;22G1;FCL;CMA;RTG09;28/11:38;;;;
BEAU6304707;DISCHARGE;CM12W22A68;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 11:32:30;1;;2026-05-28 11:37:30;RTG01;2026-05-28 11:32:30;QC01;TT23;V-CM12W22A68-999999;Y-CMIT-1J18E.5;45G1;FCL;MAE;RTG01;28/11:37;TT23;2026-05-28 11:32:30;2026-05-28 11:37:30;
UACU4051702;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:37:30;4;WAITING;2026-05-28 11:37:30;QC07;2026-05-28 11:22:30;RTG14;TT07;Y-CMIT-4E09C.2;V-AT17W22A87L-152572;22G1;FCL;HLC;RTG14;28/11:22;TT07;2026-05-28 11:22:30;2026-05-28 11:37:30;
NIDU2332068;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:37:30;;;2026-05-28 11:37:30;QC07;2026-05-28 11:24:30;RTG14;TT07;Y-CMIT-4E09D.2;V-AT17W22A87L-132572;22G1;FCL;HLC;RTG14;28/11:24;TT07;2026-05-28 11:24:30;2026-05-28 11:37:30;
CAAU7976652;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:28:30;1;;2026-05-28 11:37:30;RTG10;2026-05-28 11:28:30;QC02;TT13;V-MK10W22A83-999999;Y-CMIT-1D24F.3;45G1;FCL;MAE;RTG10;28/11:37;TT13;2026-05-28 11:28:30;2026-05-28 11:37:30;
CAAU7941574;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:28:30;1;;2026-05-28 11:37:30;RTG03;2026-05-28 11:28:30;QC05;TT08;V-CM09W22A67-999999;Y-CMIT-1F06F.2;45G1;FCL;MAE;RTG03;28/11:37;TT08;2026-05-28 11:28:30;2026-05-28 11:37:30;
TGHU6459801;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:24:30;2;;2026-05-28 11:37:30;RTG08;2026-05-28 11:24:30;QC06;TT02;V-PL22W22A82-999999;Y-CMIT-4A22C.3;45G1;FCL;HLC;RTG08;28/11:37;TT02;2026-05-28 11:24:30;2026-05-28 11:37:30;
FANU3210347;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:27:30;1;;2026-05-28 11:37:30;RTG13;2026-05-28 11:27:30;QC05;TT39;V-CM09W22A67-999999;Y-CMIT-1A30G.2;45G1;FCL;HLC;RTG13;28/11:37;TT39;2026-05-28 11:27:30;2026-05-28 11:37:30;
ZCSU7879355;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:36:30;3;;2026-05-28 11:36:30;QC04;2026-05-28 11:31:30;EH01;TT18;Y-CMIT-19Y18D.2;V-TN01W22A86L-021974;45G1;MTY;ZIM;EH01;28/11:31;TT18;2026-05-28 11:31:30;2026-05-28 11:36:30;
TCKU7088503;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:25:30;1;;2026-05-28 11:36:30;RTG11;2026-05-28 11:25:30;QC02;TT35;V-MK10W22A83-999999;Y-CMIT-2C28F.4;45G1;FCL;MAE;RTG11;28/11:36;TT35;2026-05-28 11:25:30;2026-05-28 11:36:30;
MSKU0809032;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:31:30;3;;2026-05-28 11:35:30;RTG02;2026-05-28 11:31:30;QC02;TT33;V-MK10W22A83-999999;Y-CMIT-3G30B.4;45G1;FCL;MAE;RTG02;28/11:35;TT33;2026-05-28 11:31:30;2026-05-28 11:35:30;
HLBU1610595;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:26:30;2;;2026-05-28 11:35:30;RTG14;2026-05-28 11:26:30;QC06;TT04;V-PL22W22A82-999999;Y-CMIT-4E02F.5;45G1;FCL;HLC;RTG14;28/11:35;TT04;2026-05-28 11:26:30;2026-05-28 11:35:30;
MSKU9941800;DISCHARGE;CM12W22A68;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 11:27:30;1;;2026-05-28 11:35:30;RTG01;2026-05-28 11:27:30;QC01;TT19;V-CM12W22A68-999999;Y-CMIT-1J18B.2;45G1;FCL;MAE;RTG01;28/11:35;TT19;2026-05-28 11:27:30;2026-05-28 11:35:30;
BSIU8210058;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:24:30;2;;2026-05-28 11:35:30;RTG15;2026-05-28 11:24:30;QC05;TT20;V-CM09W22A67-999999;Y-CMIT-2G02D.4;45G1;FCL;HLC;RTG15;28/11:35;TT20;2026-05-28 11:24:30;2026-05-28 11:35:30;
CAAU8936891;GATE OUT;72H08301;D1 28/05/2026;;GATE;;2026-05-28 11:34:30;;;2026-05-28 11:34:30;;2026-05-28 11:32:30;RTG12;;Y-CMIT-2H14E.3;T-72H08301-TIP-S;45G1;FCL;MAE;RTG12;28/11:34;;;;
MRKU6033221;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:22:30;2;;2026-05-28 11:34:30;RTG07;2026-05-28 11:22:30;QC05;TT24;V-CM09W22A67-999999;Y-CMIT-4B06G.5;45G1;FCL;MAE;RTG07;28/11:34;TT24;2026-05-28 11:22:30;2026-05-28 11:34:30;
HLBU3731620;GATE OUT;72H01099;D1 28/05/2026;;GATE;;2026-05-28 11:34:30;;;2026-05-28 11:34:30;;2026-05-28 11:33:30;RTG10;;Y-CMIT-1D13B.1;T-72H01099-TIP-N;22G1;FCL;HLC;RTG10;28/11:34;;;;
CAAU6560634;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:33:30;1;;2026-05-28 11:33:30;QC07;2026-05-28 11:26:30;RTG05;TT41;Y-CMIT-3K30B.1;V-AT17W22A87L-180572;45G1;FCL;MAE;RTG05;28/11:26;TT41;2026-05-28 11:26:30;2026-05-28 11:33:30;
SEKU4447599;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:16:30;1;;2026-05-28 11:33:30;RTG03;2026-05-28 11:16:30;QC05;TT21;V-CM09W22A67-999999;Y-CMIT-1F10E.3;45G1;FCL;MAE;RTG03;28/11:33;TT21;2026-05-28 11:16:30;2026-05-28 11:33:30;
ZCSU7131980;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:33:30;1;;2026-05-28 11:33:30;QC04;2026-05-28 11:29:30;UN03;TT16;Y-CMIT-4Y20E.3;V-TN01W22A86L-022578;45G1;MTY;ZIM;UN03;28/11:29;TT16;2026-05-28 11:29:30;2026-05-28 11:33:30;
UETU5924987;DISCHARGE;CM12W22A68;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 11:26:30;2;;2026-05-28 11:33:30;RTG11;2026-05-28 11:26:30;QC01;TT34;V-CM12W22A68-999999;Y-CMIT-2C02B.3;45G1;FCL;MAE;RTG11;28/11:33;TT34;2026-05-28 11:26:30;2026-05-28 11:33:30;
MRSU9444511;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:20:30;1;;2026-05-28 11:33:30;RTG13;2026-05-28 11:20:30;QC05;TT30;V-CM09W22A67-999999;Y-CMIT-2A10B.4;45G1;FCL;MAE;RTG13;28/11:33;TT30;2026-05-28 11:20:30;2026-05-28 11:33:30;
MSKU1874412;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:26:30;2;;2026-05-28 11:33:30;RTG01;2026-05-28 11:26:30;QC05;TT25;V-CM09W22A67-999999;Y-CMIT-1J18C.5;45G1;FCL;MAE;RTG01;28/11:33;TT25;2026-05-28 11:26:30;2026-05-28 11:33:30;
BSIU8376692;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:32:30;1;;2026-05-28 11:32:30;QC04;2026-05-28 11:27:30;EH01;TT31;Y-CMIT-19Y18D.3;V-TN01W22A86L-021972;45G1;MTY;ZIM;EH01;28/11:27;TT31;2026-05-28 11:27:30;2026-05-28 11:32:30;
MRKU7871661;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 11:32:30;;;2026-05-28 11:32:30;RTG10;2026-05-28 11:30:30;RTG10;RTG10;Y-CMIT-1D13B.2;Y-CMIT-1D13D.1;22G1;FCL;MAE;RTG10;28/11:32;;;;
TGBU5248016;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:32:30;9;WAITING;2026-05-28 11:32:30;QC07;2026-05-28 11:25:30;RTG05;TT29;Y-CMIT-3K30B.2;V-AT17W22A87L-180772;45G1;FCL;MAE;RTG05;28/11:25;TT29;2026-05-28 11:25:30;2026-05-28 11:32:30;
CAAU8481513;GATE IN;72H06130;D1 28/05/2026;;GATE;;2026-05-28 11:31:30;;;2026-05-28 11:31:30;RS01;;;;T-72H06130-TIP;Y-CMIT-1Z38D.4;45G1;MTY;MAE;RS01;28/11:31;;;;
ZCSU7957798;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:31:30;3;;2026-05-28 11:31:30;QC04;2026-05-28 11:24:30;UN03;TT03;Y-CMIT-4Y20E.4;V-TN01W22A86L-022576;45G1;MTY;ZIM;UN03;28/11:24;TT03;2026-05-28 11:24:30;2026-05-28 11:31:30;
TCLU5952706;DISCHARGE;CM12W22A68;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 11:24:30;1;;2026-05-28 11:30:30;RTG01;2026-05-28 11:24:30;QC01;TT36;V-CM12W22A68-999999;Y-CMIT-1J18B.1;45G1;FCL;MAE;RTG01;28/11:30;TT36;2026-05-28 11:24:30;2026-05-28 11:30:30;
ZCSU7456219;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:19:30;1;;2026-05-28 11:30:30;RTG08;2026-05-28 11:19:30;QC06;TT12;V-PL22W22A82-999999;Y-CMIT-4A18A.2;45G1;FCL;ZIM;RTG08;28/11:30;TT12;2026-05-28 11:19:30;2026-05-28 11:30:30;
MSKU5951142;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 11:30:30;;;2026-05-28 11:30:30;RTG10;2026-05-28 11:30:30;RTG10;RTG10;Y-CMIT-1D13B.3;Y-CMIT-1D13C.2;22G1;FCL;MAE;RTG10;28/11:30;;;;
MRSU6445324;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:15:30;1;;2026-05-28 11:30:30;RTG03;2026-05-28 11:15:30;QC05;TT11;V-CM09W22A67-999999;Y-CMIT-1F06F.1;45G1;FCL;MAE;RTG03;28/11:30;TT11;2026-05-28 11:15:30;2026-05-28 11:30:30;
FDCU0144440;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:22:30;1;;2026-05-28 11:29:30;RTG02;2026-05-28 11:22:30;QC06;TT27;V-PL22W22A82-999999;Y-CMIT-4G30F.1;45G1;FCL;HLC;RTG02;28/11:29;TT27;2026-05-28 11:22:30;2026-05-28 11:29:30;
MRSU8101251;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:16:30;2;;2026-05-28 11:29:30;RTG07;2026-05-28 11:16:30;QC02;TT40;V-MK10W22A83-999999;Y-CMIT-3B12F.4;45G1;FCL;MAE;RTG07;28/11:29;TT40;2026-05-28 11:16:30;2026-05-28 11:29:30;
UETU8475154;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 11:29:30;;;2026-05-28 11:29:30;RTG12;2026-05-28 11:28:30;RTG12;RTG12;Y-CMIT-2H14E.4;Y-CMIT-2H14F.4;45G1;FCL;MAE;RTG12;28/11:29;;;;
MSKU9299114;DISCHARGE;CM12W22A68;D1 28/05/2026;BARGE;CMIT QUAY;QC01;2026-05-28 11:23:30;;;2026-05-28 11:28:30;RTG01;2026-05-28 11:23:30;QC01;TT23;V-CM12W22A68-999999;Y-CMIT-1J18E.4;45G1;FCL;MAE;RTG01;28/11:28;TT23;2026-05-28 11:23:30;2026-05-28 11:28:30;
ZCSU6855282;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:28:30;1;;2026-05-28 11:28:30;QC04;2026-05-28 11:24:30;RTG12;TT43;Y-CMIT-2H18C.2;V-TN01W22A86L-022188;45G1;MTY;ZIM;RTG12;28/11:24;TT43;2026-05-28 11:24:30;2026-05-28 11:28:30;
BEAU5107426;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:23:30;4;WAITING;2026-05-28 11:27:30;RTG08;2026-05-28 11:23:30;QC02;TT14;V-MK10W22A83-999999;Y-CMIT-3A14F.3;45G1;FCL;MAE;RTG08;28/11:27;TT14;2026-05-28 11:23:30;2026-05-28 11:27:30;
CAAU9248255;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:19:30;1;;2026-05-28 11:27:30;RTG13;2026-05-28 11:19:30;QC02;TT13;V-MK10W22A83-999999;Y-CMIT-2A16G.4;45G1;FCL;MAE;RTG13;28/11:27;TT13;2026-05-28 11:19:30;2026-05-28 11:27:30;
ZCSU7253356;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:27:30;3;;2026-05-28 11:27:30;QC04;2026-05-28 11:20:30;UN03;TT18;Y-CMIT-4Y20F.1;V-TN01W22A86L-022574;45G1;MTY;ZIM;UN03;28/11:20;TT18;2026-05-28 11:20:30;2026-05-28 11:27:30;
ESDU6028563;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:21:30;2;;2026-05-28 11:26:30;RTG02;2026-05-28 11:21:30;QC06;TT10;V-PL22W22A82-999999;Y-CMIT-4G02G.1;45G1;FCL;ESL;RTG02;28/11:26;TT10;2026-05-28 11:21:30;2026-05-28 11:26:30;
MRSU6526750;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:18:30;2;;2026-05-28 11:26:30;RTG03;2026-05-28 11:18:30;QC02;TT33;V-MK10W22A83-999999;Y-CMIT-2F20B.4;45G1;FCL;MAE;RTG03;28/11:26;TT33;2026-05-28 11:18:30;2026-05-28 11:26:30;
CAIU2349251;GATE OUT;50H89672;D1 28/05/2026;;GATE;;2026-05-28 11:25:30;;;2026-05-28 11:25:30;;2026-05-28 11:24:30;RTG09;;Y-CMIT-2L35C.2;T-50H89672-TIP-S;22G1;FCL;CMA;RTG09;28/11:25;;;;
MRKU3910585;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:19:30;2;;2026-05-28 11:25:30;RTG08;2026-05-28 11:19:30;QC05;TT08;V-CM09W22A67-999999;Y-CMIT-3A14F.2;45G1;FCL;MAE;RTG08;28/11:25;TT08;2026-05-28 11:19:30;2026-05-28 11:25:30;
MRSU4777660;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:13:30;2;;2026-05-28 11:25:30;RTG15;2026-05-28 11:13:30;QC02;TT01;V-MK10W22A83-999999;Y-CMIT-1G14F.4;45G1;FCL;MAE;RTG15;28/11:25;TT01;2026-05-28 11:13:30;2026-05-28 11:25:30;
ESDU4006713;GATE IN;50E51654;D1 28/05/2026;;GATE;;2026-05-28 11:25:30;;;2026-05-28 11:25:30;RTG10;;;;T-50E51654-TIP;Y-CMIT-4D06G.2;45G1;FCL;ESL;RTG10;28/11:25;;;;
JXLU6242212;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:24:30;1;;2026-05-28 11:24:30;QC04;2026-05-28 11:21:30;RTG12;TT16;Y-CMIT-2H18C.3;V-TN01W22A86L-022184;45G1;MTY;ZIM;RTG12;28/11:21;TT16;2026-05-28 11:21:30;2026-05-28 11:24:30;
UACU5987002;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:18:30;3;;2026-05-28 11:24:30;RTG11;2026-05-28 11:18:30;QC06;TT04;V-PL22W22A82-999999;Y-CMIT-1C14E.4;45G1;FCL;HLC;RTG11;28/11:24;TT04;2026-05-28 11:18:30;2026-05-28 11:24:30;
MRKU2989760;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:14:30;1;;2026-05-28 11:24:30;RTG07;2026-05-28 11:14:30;QC05;TT39;V-CM09W22A67-999999;Y-CMIT-3B18F.5;45G1;FCL;MAE;RTG07;28/11:24;TT39;2026-05-28 11:14:30;2026-05-28 11:24:30;
SEGU4276125;GATE OUT;50H86960;D1 28/05/2026;;GATE;;2026-05-28 11:24:30;;;2026-05-28 11:24:30;;2026-05-28 11:22:30;RTG03;;Y-CMIT-2F32F.3;T-50H86960-TIP-S;45G1;FCL;KMT;RTG03;28/11:24;;;;
MRKU7697729;GATE IN;50H88578;D1 28/05/2026;;GATE;;2026-05-28 11:23:30;;;2026-05-28 11:23:30;RTG13;;;;T-50H88578-TIP;Y-CMIT-2A27G.1;22G1;FCL;MAE;RTG13;28/11:23;;;;
UETU5916889;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:23:30;1;;2026-05-28 11:23:30;QC07;2026-05-28 11:16:30;RTG09;TT42;Y-CMIT-4L18C.1;V-AT17W22A87L-061276;45G1;FCL;HLC;RTG09;28/11:16;TT42;2026-05-28 11:16:30;2026-05-28 11:23:30;
TGCU2041862;GATE OUT;72H07226;D1 28/05/2026;;GATE;;2026-05-28 11:23:30;;;2026-05-28 11:23:30;;2026-05-28 11:22:30;RTG09;;Y-CMIT-2L35C.3;T-72H07226-TIP-S;22G1;FCL;CMA;RTG09;28/11:23;;;;
ZCSU6889600;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:23:30;3;;2026-05-28 11:23:30;QC04;2026-05-28 11:20:30;UN03;TT31;Y-CMIT-4Y20F.2;V-TN01W22A86L-022572;45G1;MTY;ZIM;UN03;28/11:20;TT31;2026-05-28 11:20:30;2026-05-28 11:23:30;
CSYU4029829;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 11:22:30;;;2026-05-28 11:22:30;RTG01;2026-05-28 11:21:30;RTG01;RTG01;Y-CMIT-1J18B.1;Y-CMIT-1J18F.3;45G1;FCL;GFS;RTG01;28/11:22;;;;
FANU3648143;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:22:30;2;;2026-05-28 11:22:30;QC07;2026-05-28 11:16:30;RTG05;TT41;Y-CMIT-3K38G.1;V-AT17W22A87L-061574;45G1;FCL;HLC;RTG05;28/11:16;TT41;2026-05-28 11:16:30;2026-05-28 11:22:30;
TEMU1041838;GATE OUT;50E54730;D1 28/05/2026;;GATE;;2026-05-28 11:21:30;;;2026-05-28 11:21:30;;2026-05-28 11:20:30;RTG09;;Y-CMIT-2L35D.3;T-50E54730-TIP-S;22G1;FCL;CMA;RTG09;28/11:21;;;;
MRKU0814865;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:17:30;1;;2026-05-28 11:21:30;RTG08;2026-05-28 11:17:30;QC05;TT25;V-CM09W22A67-999999;Y-CMIT-3A14D.4;42G1;FCL;MAE;RTG08;28/11:21;TT25;2026-05-28 11:17:30;2026-05-28 11:21:30;
FCIU7462459;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 11:21:30;;;2026-05-28 11:21:30;RTG03;2026-05-28 11:20:30;RTG03;RTG03;Y-CMIT-2F32F.4;Y-CMIT-2F32B.3;45G1;FCL;KMT;RTG03;28/11:21;;;;
HAMU5143502;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:13:30;2;;2026-05-28 11:21:30;RTG11;2026-05-28 11:13:30;QC06;TT02;V-PL22W22A82-999999;Y-CMIT-1C02F.3;45G1;FCL;HLC;RTG11;28/11:21;TT02;2026-05-28 11:13:30;2026-05-28 11:21:30;
DFSU7101444;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:15:30;2;;2026-05-28 11:21:30;RTG10;2026-05-28 11:15:30;QC06;TT24;V-PL22W22A82-999999;Y-CMIT-3D34A.3;45G1;FCL;HLC;RTG10;28/11:21;TT24;2026-05-28 11:15:30;2026-05-28 11:21:30;
MSKU0062991;SHIFTING;;D1 28/05/2026;;YARD;;2026-05-28 11:21:30;;;2026-05-28 11:21:30;RTG05;2026-05-28 11:21:30;RTG05;RTG05;Y-CMIT-2K14C.2;Y-CMIT-2K14B.4;45G1;FCL;MAE;RTG05;28/11:21;;;;
HAMU1422047;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:20:30;1;;2026-05-28 11:20:30;QC07;2026-05-28 11:14:30;RTG09;TT29;Y-CMIT-4L18B.1;V-AT17W22A87L-060476;45G1;FCL;HLC;RTG09;28/11:14;TT29;2026-05-28 11:14:30;2026-05-28 11:20:30;
CAAU7816274;LOAD;TN01W22A86L;D1 28/05/2026;BARGE;CMIT QUAY;QC04;2026-05-28 11:20:30;1;;2026-05-28 11:20:30;QC04;2026-05-28 11:16:30;RTG12;TT03;Y-CMIT-2H18B.1;V-TN01W22A86L-022192;45G1;MTY;ZIM;RTG12;28/11:16;TT03;2026-05-28 11:16:30;2026-05-28 11:20:30;
MRKU3932769;GATE OUT;72H05285;D1 28/05/2026;;GATE;;2026-05-28 11:20:30;;;2026-05-28 11:20:30;;2026-05-28 11:20:30;RTG05;;Y-CMIT-2K14C.1;T-72H05285-TIP-S;45G1;FCL;MAE;RTG05;28/11:20;;;;
MRSU4754978;DISCHARGE;MK10W22A83;D1 28/05/2026;BARGE;CMIT QUAY;QC02;2026-05-28 11:14:30;1;;2026-05-28 11:20:30;RTG01;2026-05-28 11:14:30;QC02;TT35;V-MK10W22A83-999999;Y-CMIT-1J18C.4;45G1;FCL;MAE;RTG01;28/11:20;TT35;2026-05-28 11:14:30;2026-05-28 11:20:30;
HAMU2618564;LOAD;AT17W22A87L;D1 28/05/2026;BARGE;CMIT QUAY;QC07;2026-05-28 11:19:30;2;;2026-05-28 11:19:30;QC07;2026-05-28 11:13:30;RTG05;TT09;Y-CMIT-3K38G.2;V-AT17W22A87L-062174;45G1;FCL;HLC;RTG05;28/11:13;TT09;2026-05-28 11:13:30;2026-05-28 11:19:30;
MRKU0950687;DISCHARGE;CM09W22A67;D1 28/05/2026;BARGE;CMIT QUAY;QC05;2026-05-28 11:13:30;2;;2026-05-28 11:19:30;RTG15;2026-05-28 11:13:30;QC05;TT20;V-CM09W22A67-999999;Y-CMIT-1G14A.1;42G1;FCL;MAE;RTG15;28/11:19;TT20;2026-05-28 11:13:30;2026-05-28 11:19:30;
GCXU5930363;DISCHARGE;PL22W22A82;D1 28/05/2026;BARGE;CMIT QUAY;QC06;2026-05-28 11:11:30;2;;2026-05-28 11:19:30;RTG07;2026-05-28 11:11:30;QC06;TT10;V-PL22W22A82-999999;Y-CMIT-4B30F.2;45G1;FCL;HLC;RTG07;28/11:19;TT10;2026-05-28 11:11:30;2026-05-28 11:19:30;
HLBU3427650;GATE IN;51C74192;D1 28/05/2026;;GATE;;2026-05-28 11:19:30;;;2026-05-28 11:19:30;RTG10;;;;T-51C74192-TIP;Y-CMIT-3D14D.5;45G1;FCL;HLC;RTG10;28/11:19;;;;
